"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorLevenshtein record1Value","[0] PlayerNameFIFAESDComparatorLevenshtein record2Value","[0] PlayerNameFIFAESDComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein similarity","[0] PlayerNameFIFAESDComparatorLevenshtein postproccesedSimilarity","[1] PlayerNameFIFAESDComparatorJaccard record1Value","[1] PlayerNameFIFAESDComparatorJaccard record2Value","[1] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard similarity","[1] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance similarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance postproccesedSimilarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment similarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment postproccesedSimilarity","[4] DateFIFAESDComparator2Year record1Value","[4] DateFIFAESDComparator2Year record2Value","[4] DateFIFAESDComparator2Year record1PreprocessedValue","[4] DateFIFAESDComparator2Year record2PreprocessedValue","[4] DateFIFAESDComparator2Year similarity","[4] DateFIFAESDComparator2Year postproccesedSimilarity","[5] HeightFIFAESDAbsoluteDifferences record1Value","[5] HeightFIFAESDAbsoluteDifferences record2Value","[5] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences similarity","[5] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity"
"WekaMatchingRule","339","2003358",,"0","T. Strakosha","Hanan Maman","t strakosha","h maman","0.18181818181818177","0.18181818181818177","T. Strakosha","Hanan Maman","t strakosha","h maman","0.0","0.0","T. Strakosha","Hanan Maman","t strakosha","h maman","9.0","9.0","T. Strakosha","Hanan Maman","t strakosha","h maman","0.0","0.0","1996-01-01T00:00","1989-08-28T00:00","1996-01-01T00:00","1989-08-28T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6084","2006204","0.9067940033383189","1","M. Havenaar","Mike Havenaar","m havenaar","m havenaar","1.0","1.0","M. Havenaar","Mike Havenaar","m havenaar","m havenaar","1.0","1.0","M. Havenaar","Mike Havenaar","m havenaar","m havenaar","0.0","0.0","M. Havenaar","Mike Havenaar","m havenaar","m havenaar","1.0","1.0","1988-01-01T00:00","1987-05-20T00:00","1988-01-01T00:00","1987-05-20T00:00","0.75","0.75","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","12755","2003905",,"0","G. Martin","Jean-Paul Boetius","g martin","j boetius","0.33333333333333337","0.33333333333333337","G. Martin","Jean-Paul Boetius","g martin","j boetius","0.0","0.0","G. Martin","Jean-Paul Boetius","g martin","j boetius","6.0","6.0","G. Martin","Jean-Paul Boetius","g martin","j boetius","0.0","0.0","1992-01-01T00:00","1994-03-22T00:00","1992-01-01T00:00","1994-03-22T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","2411","2008378","0.0",,"Tana","Thomas Broich","tana","thomas broich","0.15384615384615385","0.15384615384615385","Tana","Thomas Broich","tana","thomas broich","0.0","0.0","Tana","Thomas Broich","tana","thomas broich","11.0","11.0","Tana","Thomas Broich","tana","thomas broich","0.0","0.0","1992-01-01T00:00","1981-01-29T00:00","1992-01-01T00:00","1981-01-29T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","9503","2004312","0.0",,"Jin Jingdao","Jorge Intima","jin jingdao","jorge intima","0.25","0.25","Jin Jingdao","Jorge Intima","jin jingdao","jorge intima","0.0","0.0","Jin Jingdao","Jorge Intima","jin jingdao","jorge intima","9.0","9.0","Jin Jingdao","Jorge Intima","jin jingdao","jorge intima","0.0","0.0","1993-01-01T00:00","1995-09-21T00:00","1993-01-01T00:00","1995-09-21T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","3600","2003431",,"0","V. Le Goff","Henri Bienvenu Ntsama","v le goff","h bienvenu ntsama","0.17647058823529416","0.17647058823529416","V. Le Goff","Henri Bienvenu Ntsama","v le goff","h bienvenu ntsama","0.0","0.0","V. Le Goff","Henri Bienvenu Ntsama","v le goff","h bienvenu ntsama","14.0","14.0","V. Le Goff","Henri Bienvenu Ntsama","v le goff","h bienvenu ntsama","0.0","0.0","1991-01-01T00:00","1988-07-05T00:00","1991-01-01T00:00","1988-07-05T00:00","0.25","0.25","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","12758","2003908",,"0","F. Nadalín","Jed Steer","f nadalin","j steer","0.11111111111111116","0.11111111111111116","F. Nadalín","Jed Steer","f nadalin","j steer","0.0","0.0","F. Nadalín","Jed Steer","f nadalin","j steer","8.0","8.0","F. Nadalín","Jed Steer","f nadalin","j steer","0.0","0.0","1999-01-01T00:00","1992-09-23T00:00","1999-01-01T00:00","1992-09-23T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","14546","2007209",,"0","K. Sterling","Raheem Sterling","k sterling","r sterling","0.9","0.9","K. Sterling","Raheem Sterling","k sterling","r sterling","0.3333333333333333","0.3333333333333333","K. Sterling","Raheem Sterling","k sterling","r sterling","1.0","1.0","K. Sterling","Raheem Sterling","k sterling","r sterling","0.5","0.5","2000-01-01T00:00","1994-12-08T00:00","2000-01-01T00:00","1994-12-08T00:00","0.0","0.0","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","1536","2003833","0.1853333333333333",,"J. Aholou","Jasper Cillessen","j aholou","j cillessen","0.2727272727272727","0.2727272727272727","J. Aholou","Jasper Cillessen","j aholou","j cillessen","0.3333333333333333","0.3333333333333333","J. Aholou","Jasper Cillessen","j aholou","j cillessen","8.0","8.0","J. Aholou","Jasper Cillessen","j aholou","j cillessen","0.5","0.5","1995-01-01T00:00","1989-04-22T00:00","1995-01-01T00:00","1989-04-22T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","14","2001994","0.9067940033383189","1","David Silva","David Silva","david silva","david silva","1.0","1.0","David Silva","David Silva","david silva","david silva","1.0","1.0","David Silva","David Silva","david silva","david silva","0.0","0.0","David Silva","David Silva","david silva","david silva","1.0","1.0","1987-01-01T00:00","1986-01-08T00:00","1987-01-01T00:00","1986-01-08T00:00","0.75","0.75","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","337","2000614","0.9067940033383189","1","A. Christensen","Andreas Christensen","a christensen","a christensen","1.0","1.0","A. Christensen","Andreas Christensen","a christensen","a christensen","1.0","1.0","A. Christensen","Andreas Christensen","a christensen","a christensen","0.0","0.0","A. Christensen","Andreas Christensen","a christensen","a christensen","1.0","1.0","1997-01-01T00:00","1996-04-10T00:00","1997-01-01T00:00","1996-04-10T00:00","0.75","0.75","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","12106","2003703",,"1","J. Taylor","Jake Taylor","j taylor","j taylor","1.0","1.0","J. Taylor","Jake Taylor","j taylor","j taylor","1.0","1.0","J. Taylor","Jake Taylor","j taylor","j taylor","0.0","0.0","J. Taylor","Jake Taylor","j taylor","j taylor","1.0","1.0","1993-01-01T00:00","1991-12-01T00:00","1993-01-01T00:00","1991-12-01T00:00","0.5","0.5","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","9700","2002108","0.45933333333333337",,"D. Kikuchi","Deniz Yilmaz","d kikuchi","d yilmaz","0.33333333333333337","0.33333333333333337","D. Kikuchi","Deniz Yilmaz","d kikuchi","d yilmaz","0.3333333333333333","0.3333333333333333","D. Kikuchi","Deniz Yilmaz","d kikuchi","d yilmaz","6.0","6.0","D. Kikuchi","Deniz Yilmaz","d kikuchi","d yilmaz","0.5","0.5","1992-01-01T00:00","1988-02-26T00:00","1992-01-01T00:00","1988-02-26T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","14642","2008328","0.0642301583722292","0","T. Taiwo","Taye Taiwo","t taiwo","t taiwo","1.0","1.0","T. Taiwo","Taye Taiwo","t taiwo","t taiwo","1.0","1.0","T. Taiwo","Taye Taiwo","t taiwo","t taiwo","0.0","0.0","T. Taiwo","Taye Taiwo","t taiwo","t taiwo","1.0","1.0","1991-01-01T00:00","1985-04-16T00:00","1991-01-01T00:00","1985-04-16T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","10773","2006398","0.12166666666666666",,"N. Lavanchy","Nampalys Mendy","n lavanchy","n mendy","0.4","0.4","N. Lavanchy","Nampalys Mendy","n lavanchy","n mendy","0.3333333333333333","0.3333333333333333","N. Lavanchy","Nampalys Mendy","n lavanchy","n mendy","6.0","6.0","N. Lavanchy","Nampalys Mendy","n lavanchy","n mendy","0.5","0.5","1995-01-01T00:00","1992-06-23T00:00","1995-01-01T00:00","1992-06-23T00:00","0.25","0.25","0.0","167.63999938964844","0.0","167.63999938964844","0.0","0.0"
"WekaMatchingRule","7285","2005310","0.08",,"M. Kightly","Maciej Makuszewski","m kightly","m makuszewski","0.23076923076923073","0.23076923076923073","M. Kightly","Maciej Makuszewski","m kightly","m makuszewski","0.3333333333333333","0.3333333333333333","M. Kightly","Maciej Makuszewski","m kightly","m makuszewski","10.0","10.0","M. Kightly","Maciej Makuszewski","m kightly","m makuszewski","0.5","0.5","1987-01-01T00:00","1989-09-29T00:00","1987-01-01T00:00","1989-09-29T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","4818","2005983","0.06166666666666667",,"M. Michel","Maxime Dominguez","m michel","m dominguez","0.4545454545454546","0.4545454545454546","M. Michel","Maxime Dominguez","m michel","m dominguez","0.3333333333333333","0.3333333333333333","M. Michel","Maxime Dominguez","m michel","m dominguez","6.0","6.0","M. Michel","Maxime Dominguez","m michel","m dominguez","0.5","0.5","1993-01-01T00:00","1996-02-01T00:00","1993-01-01T00:00","1996-02-01T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","4810","2000740","0.41",,"A. Hutton","Anton Mitryushkin","a hutton","a mitryushkin","0.3076923076923077","0.3076923076923077","A. Hutton","Anton Mitryushkin","a hutton","a mitryushkin","0.3333333333333333","0.3333333333333333","A. Hutton","Anton Mitryushkin","a hutton","a mitryushkin","9.0","9.0","A. Hutton","Anton Mitryushkin","a hutton","a mitryushkin","0.5","0.5","1986-01-01T00:00","1996-02-08T00:00","1986-01-01T00:00","1996-02-08T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","11074","2008232","0.9067940033383189","1","S. Lawless","Steven Lawless","s lawless","s lawless","1.0","1.0","S. Lawless","Steven Lawless","s lawless","s lawless","1.0","1.0","S. Lawless","Steven Lawless","s lawless","s lawless","0.0","0.0","S. Lawless","Steven Lawless","s lawless","s lawless","1.0","1.0","1992-01-01T00:00","1991-04-12T00:00","1992-01-01T00:00","1991-04-12T00:00","0.75","0.75","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","17824","2004024",,"1","J. Larsen","Jim Larsen","j larsen","j larsen","1.0","1.0","J. Larsen","Jim Larsen","j larsen","j larsen","1.0","1.0","J. Larsen","Jim Larsen","j larsen","j larsen","0.0","0.0","J. Larsen","Jim Larsen","j larsen","j larsen","1.0","1.0","2001-01-01T00:00","1985-11-06T00:00","2001-01-01T00:00","1985-11-06T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","4215","2005508","0.0","0","M. Bourabia","Marco Fabian","m bourabia","m fabian","0.5","0.5","M. Bourabia","Marco Fabian","m bourabia","m fabian","0.3333333333333333","0.3333333333333333","M. Bourabia","Marco Fabian","m bourabia","m fabian","5.0","5.0","M. Bourabia","Marco Fabian","m bourabia","m fabian","0.5","0.5","1993-01-01T00:00","1989-07-21T00:00","1993-01-01T00:00","1989-07-21T00:00","0.0","0.0","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","743","2001134","0.2115",,"B. Chilwell","Brad Smith","b chilwell","b smith","0.30000000000000004","0.30000000000000004","B. Chilwell","Brad Smith","b chilwell","b smith","0.3333333333333333","0.3333333333333333","B. Chilwell","Brad Smith","b chilwell","b smith","7.0","7.0","B. Chilwell","Brad Smith","b chilwell","b smith","0.5","0.5","1998-01-01T00:00","1994-04-09T00:00","1998-01-01T00:00","1994-04-09T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","16697","2004174","0.0",,"Jo Yong Jae","John Utaka","jo yong jae","john utaka","0.2727272727272727","0.2727272727272727","Jo Yong Jae","John Utaka","jo yong jae","john utaka","0.0","0.0","Jo Yong Jae","John Utaka","jo yong jae","john utaka","8.0","8.0","Jo Yong Jae","John Utaka","jo yong jae","john utaka","0.0","0.0","1999-01-01T00:00","1982-01-08T00:00","1999-01-01T00:00","1982-01-08T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","10160","2004294","0.06",,"J. Cullen","Jordi Gomez","j cullen","j gomez","0.375","0.375","J. Cullen","Jordi Gomez","j cullen","j gomez","0.3333333333333333","0.3333333333333333","J. Cullen","Jordi Gomez","j cullen","j gomez","5.0","5.0","J. Cullen","Jordi Gomez","j cullen","j gomez","0.5","0.5","1997-01-01T00:00","1985-05-24T00:00","1997-01-01T00:00","1985-05-24T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6010","2005074","0.10333333333333333",,"L. Peltier","Lionel Zouma","l peltier","l zouma","0.2222222222222222","0.2222222222222222","L. Peltier","Lionel Zouma","l peltier","l zouma","0.3333333333333333","0.3333333333333333","L. Peltier","Lionel Zouma","l peltier","l zouma","7.0","7.0","L. Peltier","Lionel Zouma","l peltier","l zouma","0.5","0.5","1988-01-01T00:00","1993-09-10T00:00","1988-01-01T00:00","1993-09-10T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","3289","2004403","0.11599999999999999",,"J. Schunke","Josh Thompson","j schunke","j thompson","0.19999999999999996","0.19999999999999996","J. Schunke","Josh Thompson","j schunke","j thompson","0.3333333333333333","0.3333333333333333","J. Schunke","Josh Thompson","j schunke","j thompson","8.0","8.0","J. Schunke","Josh Thompson","j schunke","j thompson","0.5","0.5","1988-01-01T00:00","1991-02-25T00:00","1988-01-01T00:00","1991-02-25T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","12811","2005823","0.19333333333333336",,"M. Al Saiari","Mathew Ryan","m al saiari","m ryan","0.2727272727272727","0.2727272727272727","M. Al Saiari","Mathew Ryan","m al saiari","m ryan","0.25","0.25","M. Al Saiari","Mathew Ryan","m al saiari","m ryan","8.0","8.0","M. Al Saiari","Mathew Ryan","m al saiari","m ryan","0.5","0.5","1994-01-01T00:00","1992-04-08T00:00","1994-01-01T00:00","1992-04-08T00:00","0.5","0.5","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","2786","2003367",,"0","T. Xhaka","Hany Mukhtar","t xhaka","h mukhtar","0.2222222222222222","0.2222222222222222","T. Xhaka","Hany Mukhtar","t xhaka","h mukhtar","0.0","0.0","T. Xhaka","Hany Mukhtar","t xhaka","h mukhtar","7.0","7.0","T. Xhaka","Hany Mukhtar","t xhaka","h mukhtar","0.0","0.0","1992-01-01T00:00","1995-03-21T00:00","1992-01-01T00:00","1995-03-21T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","2213","2004239",,"1","J. Rodríguez","Jonathan Rodriguez","j rodriguez","j rodriguez","1.0","1.0","J. Rodríguez","Jonathan Rodriguez","j rodriguez","j rodriguez","1.0","1.0","J. Rodríguez","Jonathan Rodriguez","j rodriguez","j rodriguez","0.0","0.0","J. Rodríguez","Jonathan Rodriguez","j rodriguez","j rodriguez","1.0","1.0","1995-01-01T00:00","1993-07-06T00:00","1995-01-01T00:00","1993-07-06T00:00","0.5","0.5","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","16506","2005158","0.11599999999999999",,"L. Orellano","Lucas Bijker","l orellano","l bijker","0.19999999999999996","0.19999999999999996","L. Orellano","Lucas Bijker","l orellano","l bijker","0.3333333333333333","0.3333333333333333","L. Orellano","Lucas Bijker","l orellano","l bijker","8.0","8.0","L. Orellano","Lucas Bijker","l orellano","l bijker","0.5","0.5","2001-01-01T00:00","1993-03-04T00:00","2001-01-01T00:00","1993-03-04T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","7357","2001443","0.06",,"C. Alzáte","Christian Atsu","c alzate","c atsu","0.375","0.375","C. Alzáte","Christian Atsu","c alzate","c atsu","0.3333333333333333","0.3333333333333333","C. Alzáte","Christian Atsu","c alzate","c atsu","5.0","5.0","C. Alzáte","Christian Atsu","c alzate","c atsu","0.5","0.5","1989-01-01T00:00","1992-01-10T00:00","1989-01-01T00:00","1992-01-10T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","2366","2007181",,"0","Rafael","Rafael","rafael","rafael","1.0","1.0","Rafael","Rafael","rafael","rafael","1.0","1.0","Rafael","Rafael","rafael","rafael","0.0","0.0","Rafael","Rafael","rafael","rafael","1.0","1.0","1991-01-01T00:00","1990-07-09T00:00","1991-01-01T00:00","1990-07-09T00:00","0.75","0.75","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","6447","2005972","0.11599999999999999",,"M. Hartmann","Maxi Lopez","m hartmann","m lopez","0.19999999999999996","0.19999999999999996","M. Hartmann","Maxi Lopez","m hartmann","m lopez","0.3333333333333333","0.3333333333333333","M. Hartmann","Maxi Lopez","m hartmann","m lopez","8.0","8.0","M. Hartmann","Maxi Lopez","m hartmann","m lopez","0.5","0.5","1987-01-01T00:00","1984-04-03T00:00","1987-01-01T00:00","1984-04-03T00:00","0.25","0.25","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","10470","2003977","0.1853333333333333",,"J. Sternberg","Jeroen Tesselaar","j sternberg","j tesselaar","0.2727272727272727","0.2727272727272727","J. Sternberg","Jeroen Tesselaar","j sternberg","j tesselaar","0.3333333333333333","0.3333333333333333","J. Sternberg","Jeroen Tesselaar","j sternberg","j tesselaar","8.0","8.0","J. Sternberg","Jeroen Tesselaar","j sternberg","j tesselaar","0.5","0.5","1994-01-01T00:00","1989-01-16T00:00","1994-01-01T00:00","1989-01-16T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1794","2002610",,"0","O. Elabdellaoui","Ezequiel Scarione","o elabdellaoui","e scarione","0.2142857142857143","0.2142857142857143","O. Elabdellaoui","Ezequiel Scarione","o elabdellaoui","e scarione","0.0","0.0","O. Elabdellaoui","Ezequiel Scarione","o elabdellaoui","e scarione","11.0","11.0","O. Elabdellaoui","Ezequiel Scarione","o elabdellaoui","e scarione","0.0","0.0","1993-01-01T00:00","1985-07-14T00:00","1993-01-01T00:00","1985-07-14T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6890","2001212","0.11599999999999999",,"B. Brereton","Bruno Petkovic","b brereton","b petkovic","0.19999999999999996","0.19999999999999996","B. Brereton","Bruno Petkovic","b brereton","b petkovic","0.3333333333333333","0.3333333333333333","B. Brereton","Bruno Petkovic","b brereton","b petkovic","8.0","8.0","B. Brereton","Bruno Petkovic","b brereton","b petkovic","0.5","0.5","2000-01-01T00:00","1994-09-16T00:00","2000-01-01T00:00","1994-09-16T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","1971","2007496","0.13416666666666666",,"R. Bensebaini","Rodrigo Silva","r bensebaini","r silva","0.25","0.25","R. Bensebaini","Rodrigo Silva","r bensebaini","r silva","0.3333333333333333","0.3333333333333333","R. Bensebaini","Rodrigo Silva","r bensebaini","r silva","9.0","9.0","R. Bensebaini","Rodrigo Silva","r bensebaini","r silva","0.5","0.5","1996-01-01T00:00","1983-06-15T00:00","1996-01-01T00:00","1983-06-15T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","15017","2005852","0.6",,"M. Cerofolini","Matias Fernandez","m cerofolini","m fernandez","0.33333333333333337","0.33333333333333337","M. Cerofolini","Matias Fernandez","m cerofolini","m fernandez","0.3333333333333333","0.3333333333333333","M. Cerofolini","Matias Fernandez","m cerofolini","m fernandez","8.0","8.0","M. Cerofolini","Matias Fernandez","m cerofolini","m fernandez","0.5","0.5","2000-01-01T00:00","1986-05-15T00:00","2000-01-01T00:00","1986-05-15T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6069","2005014",,"0","P. Sané","Leroy Sane","p sane","l sane","0.8333333333333334","0.8333333333333334","P. Sané","Leroy Sane","p sane","l sane","0.3333333333333333","0.3333333333333333","P. Sané","Leroy Sane","p sane","l sane","1.0","1.0","P. Sané","Leroy Sane","p sane","l sane","0.5","0.5","1993-01-01T00:00","1996-01-11T00:00","1993-01-01T00:00","1996-01-11T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","7972","2005228","0.08",,"L. Sercombe","Luis Pedro Cavanda","l sercombe","l pedro cavanda","0.33333333333333337","0.33333333333333337","L. Sercombe","Luis Pedro Cavanda","l sercombe","l pedro cavanda","0.25","0.25","L. Sercombe","Luis Pedro Cavanda","l sercombe","l pedro cavanda","10.0","10.0","L. Sercombe","Luis Pedro Cavanda","l sercombe","l pedro cavanda","0.5","0.5","1991-01-01T00:00","1991-01-02T00:00","1991-01-01T00:00","1991-01-02T00:00","1.0","1.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","5888","2003065","0.023333333333333334",,"G. Larsonneur","Geir Ludvig Fevang","g larsonneur","g ludvig fevang","0.2666666666666667","0.2666666666666667","G. Larsonneur","Geir Ludvig Fevang","g larsonneur","g ludvig fevang","0.25","0.25","G. Larsonneur","Geir Ludvig Fevang","g larsonneur","g ludvig fevang","11.0","11.0","G. Larsonneur","Geir Ludvig Fevang","g larsonneur","g ludvig fevang","0.5","0.5","1998-01-01T00:00","1980-11-17T00:00","1998-01-01T00:00","1980-11-17T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","14447","2008949","0.9067940033383189","1","Y. Schmid","Yannick Schmid","y schmid","y schmid","1.0","1.0","Y. Schmid","Yannick Schmid","y schmid","y schmid","1.0","1.0","Y. Schmid","Yannick Schmid","y schmid","y schmid","0.0","0.0","Y. Schmid","Yannick Schmid","y schmid","y schmid","1.0","1.0","1996-01-01T00:00","1995-05-11T00:00","1996-01-01T00:00","1995-05-11T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","223","2002872",,"0","R. Jarstein","Francesco Modesto","r jarstein","f modesto","0.19999999999999996","0.19999999999999996","R. Jarstein","Francesco Modesto","r jarstein","f modesto","0.0","0.0","R. Jarstein","Francesco Modesto","r jarstein","f modesto","8.0","8.0","R. Jarstein","Francesco Modesto","r jarstein","f modesto","0.0","0.0","1986-01-01T00:00","1982-02-16T00:00","1986-01-01T00:00","1982-02-16T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","18193","2007788","0.0",,"S. Squire","Sangone Sarr","s squire","s sarr","0.5","0.5","S. Squire","Sangone Sarr","s squire","s sarr","0.3333333333333333","0.3333333333333333","S. Squire","Sangone Sarr","s squire","s sarr","4.0","4.0","S. Squire","Sangone Sarr","s squire","s sarr","0.5","0.5","2001-01-01T00:00","1992-07-07T00:00","2001-01-01T00:00","1992-07-07T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","11982","2008552","0.07",,"T. Eastman","Tomasz Gorkiewicz","t eastman","t gorkiewicz","0.16666666666666663","0.16666666666666663","T. Eastman","Tomasz Gorkiewicz","t eastman","t gorkiewicz","0.3333333333333333","0.3333333333333333","T. Eastman","Tomasz Gorkiewicz","t eastman","t gorkiewicz","10.0","10.0","T. Eastman","Tomasz Gorkiewicz","t eastman","t gorkiewicz","0.5","0.5","1993-01-01T00:00","1985-01-28T00:00","1993-01-01T00:00","1985-01-28T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","3390","2002745",,"0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","Fernandinho","Fernandinho","fernandinho","fernandinho","0.0","0.0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","1987-01-01T00:00","1985-05-04T00:00","1987-01-01T00:00","1985-05-04T00:00","0.5","0.5","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","10913","2000490","0.11599999999999999",,"A. Chicksen","Alvaro Saborio","a chicksen","a saborio","0.19999999999999996","0.19999999999999996","A. Chicksen","Alvaro Saborio","a chicksen","a saborio","0.3333333333333333","0.3333333333333333","A. Chicksen","Alvaro Saborio","a chicksen","a saborio","8.0","8.0","A. Chicksen","Alvaro Saborio","a chicksen","a saborio","0.5","0.5","1993-01-01T00:00","1982-03-25T00:00","1993-01-01T00:00","1982-03-25T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","12779","2003929",,"0","P. Gori","Jelle van Damme","p gori","j van damme","0.09090909090909094","0.09090909090909094","P. Gori","Jelle van Damme","p gori","j van damme","0.0","0.0","P. Gori","Jelle van Damme","p gori","j van damme","10.0","10.0","P. Gori","Jelle van Damme","p gori","j van damme","0.0","0.0","1981-01-01T00:00","1983-10-10T00:00","1981-01-01T00:00","1983-10-10T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
